ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-214,STATE_14871000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-215,STATE_15036000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-216,STATE_26562000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-217,STATE_20460000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-218,STATE_7653000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-219,STATE_6699000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-220,STATE_20292000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-221,STATE_13965000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-222,STATE_12738000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-223,STATE_16278000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-224,STATE_16638000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-225,STATE_22167000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-226,STATE_6336000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-227,STATE_27000000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-228,STATE_14205000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-229,STATE_21924000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-230,STATE_9369000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-231,STATE_10587000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-232,STATE_20208000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-233,STATE_8991000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-234,STATE_25806000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-235,STATE_19263000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-236,STATE_12213000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-237,STATE_29364000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-238,STATE_12348000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-239,STATE_27402000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-240,STATE_18816000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-241,STATE_27564000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-242,STATE_7371000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-243,STATE_21990000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-244,STATE_17226000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-245,STATE_12357000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-246,STATE_21714000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-247,STATE_22272000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-248,STATE_25989000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-249,STATE_26010000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-250,STATE_27738000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-251,STATE_22356000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-252,STATE_26151000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-253,STATE_28575000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-254,STATE_21489000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-255,STATE_18891000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-256,STATE_29490000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-257,STATE_18837000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-258,STATE_7209000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-259,STATE_14346000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-260,STATE_13335000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-261,STATE_21444000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-262,STATE_8916000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-263,STATE_9105000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-264,STATE_7941000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-265,STATE_26100000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-266,STATE_24057000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-267,STATE_22941000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-268,STATE_23241000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-269,STATE_12990000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-270,STATE_13848000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-271,STATE_13143000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-272,STATE_16941000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-273,STATE_23961000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-274,STATE_7014000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-275,STATE_22761000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-276,STATE_28116000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-277,STATE_17553000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-278,STATE_7656000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-279,STATE_21309000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-280,STATE_12387000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-281,STATE_28179000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-282,STATE_23166000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-283,STATE_15405000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-284,STATE_7128000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-285,STATE_16788000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-286,STATE_24339000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-287,STATE_22029000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-288,STATE_15180000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-289,STATE_12801000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-290,STATE_28203000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-291,STATE_13584000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-292,STATE_24861000,posterior.trees,true,sample,bayesian,years,Lee2011
posterior-293,STATE_9273000,posterior.trees,true,sample,bayesian,years,Lee2011
